cluster_id,canonical_phrase,phrase_count,phrases
958,8Bit Characters,2,"[""8bit"", ""8bit characters""]"
959,Single Quote,1,"[""single quote""]"
960,Nswebshellwindow,1,"[""nswebshellwindow""]"
961,Ie8,1,"[""ie8""]"
962,Little Girls,1,"[""little girls""]"
963,Flyingwindows,1,"[""flyingwindows""]"
964,Tutorial,1,"[""tutorial""]"
965,Components Update,1,"[""components update""]"
966,Unmodified,1,"[""unmodified""]"
967,Text Areas,1,"[""text areas""]"
968,P2 96,1,"[""p2 96""]"
969,Inline Table,1,"[""inline table""]"
970,Win95 Tested 16,1,"[""win95 tested 16""]"
971,Xul Res,2,"[""xul res"", ""xul res samples""]"
972,Best Results,1,"[""best results""]"
973,Correct Stupid,1,"[""correct stupid""]"
974,Encoding Menu,1,"[""encoding menu""]"
975,Glossary,1,"[""glossary""]"
976,Open Link,1,"[""open link""]"
977,Malloc,1,"[""malloc""]"
978,Add,1,"[""add""]"
979,Raptorview,1,"[""raptorview""]"
980,Swap,1,"[""swap""]"
981,History,1,"[""history""]"
982,Buglist,1,"[""buglist""]"
983,Includes,1,"[""includes""]"
984,Phase,1,"[""phase""]"
985,Messenger Performance,1,"[""messenger performance""]"
986,Samples,1,"[""samples""]"
987,12 28 53,1,"[""12 28 53""]"
988,Nsviewmanager,1,"[""nsviewmanager""]"
989,Apple,1,"[""apple""]"
990,Emsp,1,"[""emsp""]"
991,Direct Hits,1,"[""direct hits""]"
992,Squawk,1,"[""squawk""]"
993,Super Long,1,"[""super long""]"
994,Wm Keydown,1,"[""wm keydown""]"
995,Responsibility,1,"[""responsibility""]"
996,Deleted,1,"[""deleted""]"
997,Xml Indentations,1,"[""xml indentations""]"
998,Accordion,1,"[""accordion""]"
999,Classid,1,"[""classid""]"
1000,Block Element,1,"[""block element""]"
1001,Edu,1,"[""edu""]"
1002,Url Dispatching,1,"[""url dispatching""]"
1003,Accumulate,1,"[""accumulate""]"
