cluster_id,canonical_phrase,phrase_count,phrases
774,bookmarks.visibility pref targeting,1,"[""bookmarks.visibility pref targeting""]"
775,ESR60 patch rebase,1,"[""ESR60 patch rebase""]"
776,duration initialized to zero,1,"[""duration initialized to zero""]"
777,audio clipping minimized playback,1,"[""audio clipping minimized playback""]"
778,in-flight recipe rejection,1,"[""in-flight recipe rejection""]"
779,fenix gecko-dev dependency,1,"[""fenix gecko-dev dependency""]"
780,OpenPGP key import failure,1,"[""OpenPGP key import failure""]"
781,NS_ERROR_COULD_NOT_LOGIN_TO_SMTP_SERVER,1,"[""NS_ERROR_COULD_NOT_LOGIN_TO_SMTP_SERVER""]"
782,WONTFIX debate,1,"[""WONTFIX debate""]"
783,startup_cache_load_time missing schema,1,"[""startup_cache_load_time missing schema""]"
784,mem.log GC timing,1,"[""mem.log GC timing""]"
785,devtools newChannel exception expectation,1,"[""devtools newChannel exception expectation""]"
786,picture_in_picture_overrides,1,"[""picture_in_picture_overrides""]"
787,FOX_DOODLE_MULTI_ACTION spotlight overlap,1,"[""FOX_DOODLE_MULTI_ACTION spotlight overlap""]"
788,RDD GPU process fallback,1,"[""RDD GPU process fallback""]"
789,patent encumbered codec licensing,1,"[""patent encumbered codec licensing""]"
790,window manager DE bug,1,"[""window manager DE bug""]"
791,mFormElements cleanup,1,"[""mFormElements cleanup""]"
792,HW decoding auto-disabled,1,"[""HW decoding auto-disabled""]"
793,13 open unresolved,1,"[""13 open unresolved""]"
794,WebExtensions toolkit-level metric,1,"[""WebExtensions toolkit-level metric""]"
795,DEF GHI vs ABC,1,"[""DEF GHI vs ABC""]"
796,drag drop window switch,1,"[""drag drop window switch""]"
797,AndroidDecoderModule audio fix,1,"[""AndroidDecoderModule audio fix""]"
798,newTagDialog onOKNewTag,1,"[""newTagDialog onOKNewTag""]"
799,Canvas Debugger,1,"[""Canvas Debugger""]"
800,slow test chaos mode,1,"[""slow test chaos mode""]"
801,ServiceWorkerRegistrar ProfileStarted startup,1,"[""ServiceWorkerRegistrar ProfileStarted startup""]"
802,TaskCluster ASAN build,1,"[""TaskCluster ASAN build""]"
803,cross-platform send bug,1,"[""cross-platform send bug""]"
804,TestRunner._checkForHangs,1,"[""TestRunner._checkForHangs""]"
805,brotli red herring,1,"[""brotli red herring""]"
806,WebRender Android emulator,1,"[""WebRender Android emulator""]"
807,AArch64 ARM startup topcrash,1,"[""AArch64 ARM startup topcrash""]"
808,sampler2D type replacement,1,"[""sampler2D type replacement""]"
809,nestegg_duration unchecked return,1,"[""nestegg_duration unchecked return""]"
810,open in Firefox,1,"[""open in Firefox""]"
811,JSWindowActorChild CanSend failure,1,"[""JSWindowActorChild CanSend failure""]"
812,const redeclaration SyntaxError,1,"[""const redeclaration SyntaxError""]"
813,DocShellAndDOMWindowLeak,1,"[""DocShellAndDOMWindowLeak""]"
814,DOGFOOD compose window,1,"[""DOGFOOD compose window""]"
815,gray border rendering,1,"[""gray border rendering""]"
816,default browser prompt coexistence,1,"[""default browser prompt coexistence""]"
817,accelerate EOL 3.5,1,"[""accelerate EOL 3.5""]"
818,void pointer arithmetic,1,"[""void pointer arithmetic""]"
819,MediaSessionDelegate not activated,1,"[""MediaSessionDelegate not activated""]"
820,uplift to Firefox 42,1,"[""uplift to Firefox 42""]"
821,use-after-free parent frame,1,"[""use-after-free parent frame""]"
822,ESR52 animate unsupported,1,"[""ESR52 animate unsupported""]"
823,clamping logic assertion,1,"[""clamping logic assertion""]"
824,sg:critical cleared,1,"[""sg:critical cleared""]"
825,ASAN window size dependent,1,"[""ASAN window size dependent""]"
826,extra layout repeat assertions,1,"[""extra layout repeat assertions""]"
827,taskgraph changes,1,"[""taskgraph changes""]"
828,MemCacheWriteStreamWrapper,1,"[""MemCacheWriteStreamWrapper""]"
829,metadata hook not set,1,"[""metadata hook not set""]"
830,hardware decoded video frame rendering,1,"[""hardware decoded video frame rendering""]"
831,WindowProxy lazy proto codegen,1,"[""WindowProxy lazy proto codegen""]"
832,configure switch,1,"[""configure switch""]"
833,slave b-2008-ix-0015,1,"[""slave b-2008-ix-0015""]"
834,CRASH_X64CFI_NO_MANS_LAND loop,1,"[""CRASH_X64CFI_NO_MANS_LAND loop""]"
835,ID3D11Texture2D compositor device mismatch,1,"[""ID3D11Texture2D compositor device mismatch""]"
836,threshold timing severely decreased,1,"[""threshold timing severely decreased""]"
837,EnsureNPNComplete socket,1,"[""EnsureNPNComplete socket""]"
838,preferenceIsUserSet targeting expression,1,"[""preferenceIsUserSet targeting expression""]"
839,RedHat Linux Intel,1,"[""RedHat Linux Intel""]"
840,incorrect webrender stacktrace,1,"[""incorrect webrender stacktrace""]"
841,sec-moderate fingerprinting vector,1,"[""sec-moderate fingerprinting vector""]"
842,nestegg_track_seek uninitialized,1,"[""nestegg_track_seek uninitialized""]"
843,CNavDTD CloseForm,1,"[""CNavDTD CloseForm""]"
844,Nightly 121.0a1 regression,1,"[""Nightly 121.0a1 regression""]"
845,NSFontManager font list build,1,"[""NSFontManager font list build""]"
846,mail start page,1,"[""mail start page""]"
847,garbage input file,1,"[""garbage input file""]"
848,firefox-android PR backport,1,"[""firefox-android PR backport""]"
849,colourful tree backout,1,"[""colourful tree backout""]"
850,IndexedDB key_invalid crash,1,"[""IndexedDB key_invalid crash""]"
851,fullscreen request denied,1,"[""fullscreen request denied""]"
852,Sqlite connection not specified,1,"[""Sqlite connection not specified""]"
853,UX module owner,1,"[""UX module owner""]"
854,QuotaManager before profile-do-change,1,"[""QuotaManager before profile-do-change""]"
855,ne_find_cue_point_for_tstamp,1,"[""ne_find_cue_point_for_tstamp""]"
856,Mediatek MT6589 crash,1,"[""Mediatek MT6589 crash""]"
857,GL packing state stack overwrite,1,"[""GL packing state stack overwrite""]"
858,mRestartCount 4,1,"[""mRestartCount 4""]"
859,import.meta worker crash,1,"[""import.meta worker crash""]"
860,Mac OS X hang,1,"[""Mac OS X hang""]"
861,X11-only GTK3 setup,1,"[""X11-only GTK3 setup""]"
862,Gecko unaffected,1,"[""Gecko unaffected""]"
863,plugin-container bluescreen hang,1,"[""plugin-container bluescreen hang""]"
864,Windows 10 N 1809,1,"[""Windows 10 N 1809""]"
865,content security check ordering,1,"[""content security check ordering""]"
866,setInterval GC delay,1,"[""setInterval GC delay""]"
867,overflow rect border rect,1,"[""overflow rect border rect""]"
868,MNewPlainObject support added,1,"[""MNewPlainObject support added""]"
869,geoblocked video link,1,"[""geoblocked video link""]"
870,curated QX bugs,1,"[""curated QX bugs""]"
871,mach_override_ptr,1,"[""mach_override_ptr""]"
872,4 bytes stack junk exploit,1,"[""4 bytes stack junk exploit""]"
873,zero risk symbol definition,1,"[""zero risk symbol definition""]"
874,V8 scanline queuing,1,"[""V8 scanline queuing""]"
875,Review Checker address bar icon,1,"[""Review Checker address bar icon""]"
876,Fission IPC messaging,1,"[""Fission IPC messaging""]"
877,sel.selected_content mismatch,1,"[""sel.selected_content mismatch""]"
878,delete browsing data,1,"[""delete browsing data""]"
879,PEB loaded module list,1,"[""PEB loaded module list""]"
880,broken website report,1,"[""broken website report""]"
881,Thunderbird 115.10.0,1,"[""Thunderbird 115.10.0""]"
882,message not sent,1,"[""message not sent""]"
883,feature discoverability,1,"[""feature discoverability""]"
884,text color adjustment print,1,"[""text color adjustment print""]"
885,D3D11TextureData shared handle regression,1,"[""D3D11TextureData shared handle regression""]"
886,call stack attachment,1,"[""call stack attachment""]"
887,wrench APK adb install,1,"[""wrench APK adb install""]"
888,first experiment must end,1,"[""first experiment must end""]"
889,Process Monitor path trace,1,"[""Process Monitor path trace""]"
890,WebGLContext debug code fReadPixels,1,"[""WebGLContext debug code fReadPixels""]"
891,ResumeRedirectedLoad lambda SIGSEGV,1,"[""ResumeRedirectedLoad lambda SIGSEGV""]"
892,IsTypeSupported MFT decoder,1,"[""IsTypeSupported MFT decoder""]"
893,InlineList remove crash,1,"[""InlineList remove crash""]"
894,PDF text border,1,"[""PDF text border""]"
895,lprofLockFd llvm_gcda,1,"[""lprofLockFd llvm_gcda""]"
896,PosixProcessLauncher DoLaunch,1,"[""PosixProcessLauncher DoLaunch""]"
897,paper cut bugs,1,"[""paper cut bugs""]"
898,nightly UI tests,1,"[""nightly UI tests""]"
899,LookupLocalFont on-demand defer,1,"[""LookupLocalFont on-demand defer""]"
900,cross-product extension metrics,1,"[""cross-product extension metrics""]"
901,MakeScopeExit undeclared bustage,1,"[""MakeScopeExit undeclared bustage""]"
902,reporter extension,1,"[""reporter extension""]"
903,externalAppExistsForScheme JS check,1,"[""externalAppExistsForScheme JS check""]"
904,rr crash recording,1,"[""rr crash recording""]"
905,trunk fix bisection,1,"[""trunk fix bisection""]"
906,gdk_wayland_window_set_use_custom_surface missing,1,"[""gdk_wayland_window_set_use_custom_surface missing""]"
907,OOP JIT,1,"[""OOP JIT""]"
908,OS application handler privacy leak,1,"[""OS application handler privacy leak""]"
909,PLDS3 NECKO call stack,1,"[""PLDS3 NECKO call stack""]"
910,display list building suppression,1,"[""display list building suppression""]"
911,media notification not shown,1,"[""media notification not shown""]"
912,missing ADDREF out parameter,1,"[""missing ADDREF out parameter""]"
913,tab viewholder,1,"[""tab viewholder""]"
914,wrong SMTP pref key,1,"[""wrong SMTP pref key""]"
915,Push PopBidiControl imbalance,1,"[""Push PopBidiControl imbalance""]"
916,gtk+ wayland backend disabled,1,"[""gtk+ wayland backend disabled""]"
917,nightly build crash,1,"[""nightly build crash""]"
918,Firefox UX Quality,1,"[""Firefox UX Quality""]"
919,Amazon password field,1,"[""Amazon password field""]"
920,out-of-flow destroy queue,1,"[""out-of-flow destroy queue""]"
921,send failure silent,1,"[""send failure silent""]"
922,CVE-2020-15680 inspired variant,1,"[""CVE-2020-15680 inspired variant""]"
923,history.dat corruption,1,"[""history.dat corruption""]"
924,nsRefPtr RefPtr substitution,1,"[""nsRefPtr RefPtr substitution""]"
925,img onerror timing side-channel,1,"[""img onerror timing side-channel""]"
926,Windows 10 64 bit,1,"[""Windows 10 64 bit""]"
927,protocol handler existence timing leak,1,"[""protocol handler existence timing leak""]"
928,silly mistake D218903,1,"[""silly mistake D218903""]"
929,device drop assertion fail,1,"[""device drop assertion fail""]"
930,DispatchCommand recursive stack crash,1,"[""DispatchCommand recursive stack crash""]"
931,arbitrary start/stop times,1,"[""arbitrary start/stop times""]"
932,cross-platform compose crash,1,"[""cross-platform compose crash""]"
933,absolutely positioned element removal,1,"[""absolutely positioned element removal""]"
934,unstable tests risk,1,"[""unstable tests risk""]"
935,MediaCapabilities VP9 idle test,1,"[""MediaCapabilities VP9 idle test""]"
936,RemoveStreamDuringGather,1,"[""RemoveStreamDuringGather""]"
937,crash dump sharing Microsoft,1,"[""crash dump sharing Microsoft""]"
938,MBasicBlock discard,1,"[""MBasicBlock discard""]"
939,P3:S3 tentative,1,"[""P3:S3 tentative""]"
940,about:performance,1,"[""about:performance""]"
941,ZDI-CAN-852,1,"[""ZDI-CAN-852""]"
942,ServiceWorkerRegistrar GetShutdownPhase crash,1,"[""ServiceWorkerRegistrar GetShutdownPhase crash""]"
943,sprite DMA array rebuild,1,"[""sprite DMA array rebuild""]"
944,baseline-eager,1,"[""baseline-eager""]"
945,Skia update dependency,1,"[""Skia update dependency""]"
946,PNG transparency background,1,"[""PNG transparency background""]"
947,Valgrind track-origins,1,"[""Valgrind track-origins""]"
948,H264 AAC shipping restriction,1,"[""H264 AAC shipping restriction""]"
949,Fill link from clipboard crash,1,"[""Fill link from clipboard crash""]"
950,DOMFissionEnabled crash,1,"[""DOMFissionEnabled crash""]"
951,sColor0 incorrect type,1,"[""sColor0 incorrect type""]"
952,uptime under 10 seconds,1,"[""uptime under 10 seconds""]"
953,clang build regression,1,"[""clang build regression""]"
954,QX whiteboard,1,"[""QX whiteboard""]"
955,Pixel 6 Android 13,1,"[""Pixel 6 Android 13""]"
956,lowlatency kernel,1,"[""lowlatency kernel""]"
957,bytes vs samples confusion,1,"[""bytes vs samples confusion""]"
958,IPC Launch thread crash,1,"[""IPC Launch thread crash""]"
959,screen wakelock not set,1,"[""screen wakelock not set""]"
960,fRadius dot product,1,"[""fRadius dot product""]"
961,shopping ads experiment pref flip,1,"[""shopping ads experiment pref flip""]"
962,InitProcMenus,1,"[""InitProcMenus""]"
963,Windows code page encoding,1,"[""Windows code page encoding""]"
964,background color suppression parity,1,"[""background color suppression parity""]"
965,history state error,1,"[""history state error""]"
966,disabling popups,1,"[""disabling popups""]"
967,account wizard pref bug,1,"[""account wizard pref bug""]"
968,test disable beta,1,"[""test disable beta""]"
969,Start Stop scrolling loop,1,"[""Start Stop scrolling loop""]"
970,srflx candidate initialized,1,"[""srflx candidate initialized""]"
971,VP9 extension Microsoft Store,1,"[""VP9 extension Microsoft Store""]"
972,Mobile QR Code message overlap,1,"[""Mobile QR Code message overlap""]"
973,external drive Spotlight font bug,1,"[""external drive Spotlight font bug""]"
974,PDF vs preview discrepancy,1,"[""PDF vs preview discrepancy""]"
975,PiP position override,1,"[""PiP position override""]"
976,use-unoptimized-shaders flag,1,"[""use-unoptimized-shaders flag""]"
977,Talkback not working,1,"[""Talkback not working""]"
978,nsHTMLEditor DeleteSelectionAndCreateNode,1,"[""nsHTMLEditor DeleteSelectionAndCreateNode""]"
979,AAudio Android 9 repro,1,"[""AAudio Android 9 repro""]"
980,closed as fixed,1,"[""closed as fixed""]"
981,ADDONS_STAFF_PICK_PT_2 callout coexistence,1,"[""ADDONS_STAFF_PICK_PT_2 callout coexistence""]"
982,OpenPGP locked out users,1,"[""OpenPGP locked out users""]"
983,user submission system,1,"[""user submission system""]"
984,allow-jit entitlement,1,"[""allow-jit entitlement""]"
985,ASR null VT node,1,"[""ASR null VT node""]"
986,esr115 uplift privacy fix,1,"[""esr115 uplift privacy fix""]"
987,channel-specific entitlements,1,"[""channel-specific entitlements""]"
988,crashtest 1547420-1.html,1,"[""crashtest 1547420-1.html""]"
989,mSegmentEnd reset,1,"[""mSegmentEnd reset""]"
990,bit-flip hardware crash,1,"[""bit-flip hardware crash""]"
991,videoWidth videoHeight natural,1,"[""videoWidth videoHeight natural""]"
992,UE/UI component,1,"[""UE/UI component""]"
993,tab leave workaround,1,"[""tab leave workaround""]"
994,onDestroyBrowser GeckoViewModule,1,"[""onDestroyBrowser GeckoViewModule""]"
995,nsVoidArray RemoveElement,1,"[""nsVoidArray RemoveElement""]"
996,necko reviewers patch,1,"[""necko reviewers patch""]"
997,PSessionStore discarded,1,"[""PSessionStore discarded""]"
998,Protection Report telemetry,1,"[""Protection Report telemetry""]"
999,debug menu verification page,1,"[""debug menu verification page""]"
1000,tier-1 pageset,1,"[""tier-1 pageset""]"
1001,assertion limit 0 to 5,1,"[""assertion limit 0 to 5""]"
1002,ExperimentStoreData.json enrollment simulation,1,"[""ExperimentStoreData.json enrollment simulation""]"
1003,no data loss crash,1,"[""no data loss crash""]"
1004,Figma spec HCM annotations,1,"[""Figma spec HCM annotations""]"
1005,non-standard Iterator,1,"[""non-standard Iterator""]"
1006,compositor hit test info,1,"[""compositor hit test info""]"
1007,CVS build,1,"[""CVS build""]"
1008,autoBisect bad revision,1,"[""autoBisect bad revision""]"
1009,freed memory access,1,"[""freed memory access""]"
1010,metrics visibility,1,"[""metrics visibility""]"
1011,tier 2 reftest intermittent,1,"[""tier 2 reftest intermittent""]"
1012,menu navigation,1,"[""menu navigation""]"
1013,"Vec4(0,0,0,1) black render",1,"[""Vec4(0,0,0,1) black render""]"
1014,nsExternalProtocolHandler NewChannel early return,1,"[""nsExternalProtocolHandler NewChannel early return""]"
1015,key storage data loss risk,1,"[""key storage data loss risk""]"
1016,sec-moderate crash fix,1,"[""sec-moderate crash fix""]"
1017,VM scheduling false positive handlers,1,"[""VM scheduling false positive handlers""]"
1018,cloned bug,1,"[""cloned bug""]"
1019,remote code execution,1,"[""remote code execution""]"
1020,Win98 random crash,1,"[""Win98 random crash""]"
1021,CC analyzer not running,1,"[""CC analyzer not running""]"
1022,application focus switch,1,"[""application focus switch""]"
1023,PERPLEXITY_CALLOUT callout overlap,1,"[""PERPLEXITY_CALLOUT callout overlap""]"
1024,external handler fingerprinting,1,"[""external handler fingerprinting""]"
1025,Linux mint 64 bit,1,"[""Linux mint 64 bit""]"
1026,release branch uplift,1,"[""release branch uplift""]"
1027,import table patching firefox.exe,1,"[""import table patching firefox.exe""]"
1028,canary JS module load,1,"[""canary JS module load""]"
1029,MOZ_REMOTE_SETTINGS_DEVTOOLS,1,"[""MOZ_REMOTE_SETTINGS_DEVTOOLS""]"
1030,登录 login button,1,"[""\u767b\u5f55 login button""]"
1031,Monitor signup button,1,"[""Monitor signup button""]"
1032,arm64 missing,1,"[""arm64 missing""]"
1033,Amplitude future,1,"[""Amplitude future""]"
1034,comm-central intermittent,1,"[""comm-central intermittent""]"
1035,graphite2 fuzzing,1,"[""graphite2 fuzzing""]"
1036,failure rate escalation,1,"[""failure rate escalation""]"
1037,double variable declaration,1,"[""double variable declaration""]"
1038,BrowserChrome e10s crash,1,"[""BrowserChrome e10s crash""]"
1039,uBO addon state change,1,"[""uBO addon state change""]"
1040,25k audio sample buffer,1,"[""25k audio sample buffer""]"
1041,IPC channel error signature,1,"[""IPC channel error signature""]"
1042,unoptimized shaders black output,1,"[""unoptimized shaders black output""]"
1043,PerformanceMetrics counter,1,"[""PerformanceMetrics counter""]"
1044,RenderThread Android UI 82%,1,"[""RenderThread Android UI 82%""]"
1045,wasm callImport i32,1,"[""wasm callImport i32""]"
1046,input data type typing errors,1,"[""input data type typing errors""]"
1047,salon page,1,"[""salon page""]"
1048,Cmd+Tab focus switch hang,1,"[""Cmd+Tab focus switch hang""]"
1049,about:studies Active Studies,1,"[""about:studies Active Studies""]"
1050,140.0.4 unaffected regression,1,"[""140.0.4 unaffected regression""]"
1051,M13 branch fix,1,"[""M13 branch fix""]"
1052,UI spec,1,"[""UI spec""]"
1053,Review Checker sidebar ads,1,"[""Review Checker sidebar ads""]"
1054,security risk bookmark title,1,"[""security risk bookmark title""]"
1055,MOZ_WEBRENDER=0 workaround,1,"[""MOZ_WEBRENDER=0 workaround""]"
1056,push bd4f1281c3b7,1,"[""push bd4f1281c3b7""]"
1057,wasm GC nursery assertion,1,"[""wasm GC nursery assertion""]"
1058,fullscreen tab close race,1,"[""fullscreen tab close race""]"
1059,ALLOW_COLOR false,1,"[""ALLOW_COLOR false""]"
1060,SkStroke assertion failure,1,"[""SkStroke assertion failure""]"
1061,EXC_BAD_ACCESS KERN_INVALID_ADDRESS,1,"[""EXC_BAD_ACCESS KERN_INVALID_ADDRESS""]"
1062,mozilla-central build,1,"[""mozilla-central build""]"
1063,build bustage followup,1,"[""build bustage followup""]"
1064,NS_IF_ADDREF one-liner fix,1,"[""NS_IF_ADDREF one-liner fix""]"
1065,MOZ_DISABLE_POISON_IO_INTERPOSER,1,"[""MOZ_DISABLE_POISON_IO_INTERPOSER""]"
1066,SkPathStroker rewrite,1,"[""SkPathStroker rewrite""]"
1067,text rendering,1,"[""text rendering""]"
1068,Gah tab crashed module load,1,"[""Gah tab crashed module load""]"
1069,GetOrCreateModuleMetaObject null,1,"[""GetOrCreateModuleMetaObject null""]"
1070,test_fetch-file NS_ERROR_CONTENT_BLOCKED,1,"[""test_fetch-file NS_ERROR_CONTENT_BLOCKED""]"
1071,dlsym runtime check removed,1,"[""dlsym runtime check removed""]"
1072,first-in-flow last continuation mismatch,1,"[""first-in-flow last continuation mismatch""]"
1073,steps to reproduce,1,"[""steps to reproduce""]"
1074,new profile new account,1,"[""new profile new account""]"
1075,use-of-uninitialized-value,1,"[""use-of-uninitialized-value""]"
1076,Firefox 9 GC regression,1,"[""Firefox 9 GC regression""]"
1077,file scheme local file leak,1,"[""file scheme local file leak""]"
1078,eligible products ads not displayed,1,"[""eligible products ads not displayed""]"
1079,closed tree relanding,1,"[""closed tree relanding""]"
1080,master password event loop spin,1,"[""master password event loop spin""]"
1081,activeNotifications willShowDefaultPrompt targeting,1,"[""activeNotifications willShowDefaultPrompt targeting""]"
1082,Mobile 120 beta uplift,1,"[""Mobile 120 beta uplift""]"
1083,BGGBCLayerRender large function,1,"[""BGGBCLayerRender large function""]"
1084,untrusted.example.com title,1,"[""untrusted.example.com title""]"
1085,bugs/602200-2 reftest,1,"[""bugs/602200-2 reftest""]"
1086,bugday,1,"[""bugday""]"
1087,Library dialog popup,1,"[""Library dialog popup""]"
1088,RangeAnalysis truncate,1,"[""RangeAnalysis truncate""]"
1089,followup message new experiment,1,"[""followup message new experiment""]"
1090,QA self-assign,1,"[""QA self-assign""]"
1091,ads toggle greyed out disabled,1,"[""ads toggle greyed out disabled""]"
1092,AccessibleCaret selection mode,1,"[""AccessibleCaret selection mode""]"
1093,Latin-1 message HTML reply,1,"[""Latin-1 message HTML reply""]"
1094,frame destruction,1,"[""frame destruction""]"
1095,navigation issues after highlight,1,"[""navigation issues after highlight""]"
1096,gdk_wayland_device_get_wl_seat undefined,1,"[""gdk_wayland_device_get_wl_seat undefined""]"
1097,browsingContext process switch timing,1,"[""browsingContext process switch timing""]"
1098,web app manifest icon,1,"[""web app manifest icon""]"
1099,low-level JIT assertion security,1,"[""low-level JIT assertion security""]"
1100,GitHub milestone link,1,"[""GitHub milestone link""]"
1101,aLet let3 evaluates true,1,"[""aLet let3 evaluates true""]"
1102,squid proxy WebSocket blocked,1,"[""squid proxy WebSocket blocked""]"
1103,3.6 branch backport,1,"[""3.6 branch backport""]"
1104,webcompat.com milestone,1,"[""webcompat.com milestone""]"
1105,assertion tolerance increased,1,"[""assertion tolerance increased""]"
1106,import.meta JS frontend,1,"[""import.meta JS frontend""]"
1107,macosx1015-64-qr intermittent,1,"[""macosx1015-64-qr intermittent""]"
1108,refcount balancer tracking,1,"[""refcount balancer tracking""]"
1109,hamburger menu path,1,"[""hamburger menu path""]"
1110,wasm GC active,1,"[""wasm GC active""]"
1111,CREATE_SUSPENDED import scraping,1,"[""CREATE_SUSPENDED import scraping""]"
1112,X.Org X Server,1,"[""X.Org X Server""]"
1113,SEGV_MAPERR address 0x18,1,"[""SEGV_MAPERR address 0x18""]"
1114,GpuProcessTextureId compositor device,1,"[""GpuProcessTextureId compositor device""]"
1115,nsSmtpService fix,1,"[""nsSmtpService fix""]"
1116,shape-guard folding separate pass,1,"[""shape-guard folding separate pass""]"
1117,heart button triggered,1,"[""heart button triggered""]"
1118,RNP ASCII-only path parameter,1,"[""RNP ASCII-only path parameter""]"
1119,system date 2 days future,1,"[""system date 2 days future""]"
1120,embedded YouTube works,1,"[""embedded YouTube works""]"
1121,event queue processing,1,"[""event queue processing""]"
1122,image in button drag,1,"[""image in button drag""]"
1123,bisected pushlog regression,1,"[""bisected pushlog regression""]"
1124,ads.userEnabled pref default true,1,"[""ads.userEnabled pref default true""]"
1125,review-checker-ads experiment treatment A,1,"[""review-checker-ads experiment treatment A""]"
1126,reproducible test case,1,"[""reproducible test case""]"
1127,toolkit components extensions misplaced,1,"[""toolkit components extensions misplaced""]"
1128,open in Adobe,1,"[""open in Adobe""]"
1129,cert error page title,1,"[""cert error page title""]"
1130,inconsistent window close crash,1,"[""inconsistent window close crash""]"
1131,nsBlockFrame Destroy,1,"[""nsBlockFrame Destroy""]"
1132,sidebar related links crash,1,"[""sidebar related links crash""]"
1133,body content prematurely freed,1,"[""body content prematurely freed""]"
1134,floats layout hang,1,"[""floats layout hang""]"
1135,new tab mobile QR experiment,1,"[""new tab mobile QR experiment""]"
1136,exploitable condition,1,"[""exploitable condition""]"
1137,PoisonIOInterposer,1,"[""PoisonIOInterposer""]"
1138,nsParser ResumeParse,1,"[""nsParser ResumeParse""]"
1139,session restore font activation,1,"[""session restore font activation""]"
1140,incremental GC fix,1,"[""incremental GC fix""]"
1141,NEWTAB_MESSAGE_MOBILE_DOWNLOAD simultaneous display,1,"[""NEWTAB_MESSAGE_MOBILE_DOWNLOAD simultaneous display""]"
1142,PopBidiControl empty mEmbeddingStack,1,"[""PopBidiControl empty mEmbeddingStack""]"
1143,dependency dead block check,1,"[""dependency dead block check""]"
1144,esr140 patch landed,1,"[""esr140 patch landed""]"
1145,DOGFOOD crash,1,"[""DOGFOOD crash""]"
1146,141.0 dot release backport,1,"[""141.0 dot release backport""]"
1147,memory buffer API workaround,1,"[""memory buffer API workaround""]"
1148,PodCopy buffer overrun,1,"[""PodCopy buffer overrun""]"
1149,Nimbus pref persistent,1,"[""Nimbus pref persistent""]"
1150,CanvasRenderer thread stack size,1,"[""CanvasRenderer thread stack size""]"
1151,plain text vs HTML mode,1,"[""plain text vs HTML mode""]"
1152,nimbus.debug targeting bypass,1,"[""nimbus.debug targeting bypass""]"
1153,370 second timeout,1,"[""370 second timeout""]"
1154,EXCEPTION_STACK_OVERFLOW 32-bit,1,"[""EXCEPTION_STACK_OVERFLOW 32-bit""]"
1155,platforminfo.py shared logic,1,"[""platforminfo.py shared logic""]"
1156,WebRender background image suppression,1,"[""WebRender background image suppression""]"
1157,low memory configuration,1,"[""low memory configuration""]"
1158,reftest failure false backout,1,"[""reftest failure false backout""]"
1159,assertion count exceeded,1,"[""assertion count exceeded""]"
1160,FoldLoadsWithUnbox EliminateRedundantChecks parity,1,"[""FoldLoadsWithUnbox EliminateRedundantChecks parity""]"
1161,import directory relocated,1,"[""import directory relocated""]"
1162,invalid page fault MSVCRT.DLL,1,"[""invalid page fault MSVCRT.DLL""]"
1163,gecko_ firefox_desktop_ list classification,1,"[""gecko_ firefox_desktop_ list classification""]"
1164,WMF VP9 decoder crash,1,"[""WMF VP9 decoder crash""]"
1165,PointerMoveAction performStep,1,"[""PointerMoveAction performStep""]"
1166,PiP toggle overlap,1,"[""PiP toggle overlap""]"
1167,PlacesUtils db undefined,1,"[""PlacesUtils db undefined""]"
1168,baseline eager warmup JIT assert,1,"[""baseline eager warmup JIT assert""]"
1169,DisableFontActivation startup fsync,1,"[""DisableFontActivation startup fsync""]"
1170,intermittent linux shippable crash,1,"[""intermittent linux shippable crash""]"
1171,localstorage SRAM pause,1,"[""localstorage SRAM pause""]"
1172,MObjectStaticProto lazy proto assert,1,"[""MObjectStaticProto lazy proto assert""]"
1173,filepicker dialog main loop freeze,1,"[""filepicker dialog main loop freeze""]"
1174,RDL pref rollout,1,"[""RDL pref rollout""]"
1175,voice search preference order,1,"[""voice search preference order""]"
1176,Socorro crash report,1,"[""Socorro crash report""]"
1177,AudioDataDecoder Output,1,"[""AudioDataDecoder Output""]"
1178,register dump,1,"[""register dump""]"
1179,esr115 approved backout,1,"[""esr115 approved backout""]"
1180,Firefox beta,1,"[""Firefox beta""]"
1181,tabs tray compose,1,"[""tabs tray compose""]"
1182,1.9.1 branch unaffected,1,"[""1.9.1 branch unaffected""]"
1183,Marionette PerformActions,1,"[""Marionette PerformActions""]"
1184,Nightly 138.0a1 Windows 11,1,"[""Nightly 138.0a1 Windows 11""]"
1185,null memcpy target,1,"[""null memcpy target""]"
1186,WebM test case,1,"[""WebM test case""]"
1187,nofis android-aarch64,1,"[""nofis android-aarch64""]"
1188,Beta 124.0b2 verified fixed,1,"[""Beta 124.0b2 verified fixed""]"
1189,Word 98 conflict,1,"[""Word 98 conflict""]"
1190,Arch Linux Wayland crash,1,"[""Arch Linux Wayland crash""]"
1191,perfherder surfaced,1,"[""perfherder surfaced""]"
1192,media events not received,1,"[""media events not received""]"
1193,SMTP server misconfiguration,1,"[""SMTP server misconfiguration""]"
1194,URL logging system,1,"[""URL logging system""]"
1195,llvm_gcov_writeout,1,"[""llvm_gcov_writeout""]"
1196,IterSimpleEnumerator,1,"[""IterSimpleEnumerator""]"
1197,-moz-column disable,1,"[""-moz-column disable""]"
1198,test verification FAIL,1,"[""test verification FAIL""]"
1199,ResumeCompositorFlickering postpone,1,"[""ResumeCompositorFlickering postpone""]"
